i,x,y,lon,lat,muni_code,muni_name,zone_id,zone_name
515,11,6,139.07988,35.7504,13307,檜原村,0,西多摩
516,12,6,139.091687,35.7504,13307,檜原村,0,西多摩
517,13,6,139.103494,35.7504,13307,檜原村,0,西多摩
518,14,6,139.115301,35.7504,13307,檜原村,0,西多摩
519,15,6,139.127108,35.7504,13307,檜原村,0,西多摩
520,16,6,139.138916,35.7504,13307,檜原村,0,西多摩
521,17,6,139.150723,35.7504,13307,檜原村,0,西多摩
522,18,6,139.16253,35.7504,13228,あきる野市,0,西多摩
523,19,6,139.174337,35.7504,13228,あきる野市,0,西多摩
524,20,6,139.186145,35.7504,13228,あきる野市,0,西多摩
525,21,6,139.197952,35.7504,13228,あきる野市,0,西多摩
526,22,6,139.209759,35.7504,13228,あきる野市,0,西多摩
527,23,6,139.221566,35.7504,13305,日の出町,0,西多摩
528,24,6,139.233373,35.7504,13305,日の出町,0,西多摩
529,25,6,139.245181,35.7504,13305,日の出町,0,西多摩
530,26,6,139.256988,35.7504,13305,日の出町,0,西多摩
531,27,6,139.268795,35.7504,13305,日の出町,0,西多摩
532,28,6,139.280602,35.7504,13228,あきる野市,0,西多摩
533,29,6,139.29241,35.7504,13228,あきる野市,0,西多摩
534,30,6,139.304217,35.7504,13228,あきる野市,0,西多摩
535,31,6,139.316024,35.7504,13227,羽村市,0,西多摩
536,32,6,139.327831,35.7504,13218,福生市,0,西多摩
537,33,6,139.339639,35.7504,13227,羽村市,0,西多摩
538,34,6,139.351446,35.7504,13303,瑞穂町,0,西多摩
539,35,6,139.363253,35.7504,13223,武蔵村山市,1,多摩中部
540,36,6,139.37506,35.7504,13223,武蔵村山市,1,多摩中部
541,37,6,139.386867,35.7504,13223,武蔵村山市,1,多摩中部
542,38,6,139.398675,35.7504,13223,武蔵村山市,1,多摩中部
543,39,6,139.410482,35.7504,13220,東大和市,1,多摩中部
544,40,6,139.422289,35.7504,13220,東大和市,1,多摩中部
545,41,6,139.434096,35.7504,13220,東大和市,1,多摩中部
546,42,6,139.445904,35.7504,13220,東大和市,1,多摩中部
547,43,6,139.457711,35.7504,13213,東村山市,1,多摩中部
548,44,6,139.469518,35.7504,13213,東村山市,1,多摩中部
549,45,6,139.481325,35.7504,13213,東村山市,1,多摩中部
550,46,6,139.493133,35.7504,13222,東久留米市,1,多摩中部
551,47,6,139.50494,35.7504,13222,東久留米市,1,多摩中部
552,48,6,139.516747,35.7504,13222,東久留米市,1,多摩中部
553,49,6,139.528554,35.7504,13222,東久留米市,1,多摩中部
554,50,6,139.540361,35.7504,13229,西東京市,1,多摩中部
555,51,6,139.552169,35.7504,13229,西東京市,1,多摩中部
556,52,6,139.563976,35.7504,13229,西東京市,1,多摩中部
557,53,6,139.575783,35.7504,13120,練馬区,3,区部西
558,54,6,139.58759,35.7504,13120,練馬区,3,区部西
559,55,6,139.599398,35.7504,13120,練馬区,3,区部西
560,56,6,139.611205,35.7504,13120,練馬区,3,区部西
561,57,6,139.623012,35.7504,13120,練馬区,3,区部西
562,58,6,139.634819,35.7504,13120,練馬区,3,区部西
563,59,6,139.646627,35.7504,13120,練馬区,3,区部西
564,60,6,139.658434,35.7504,13120,練馬区,3,区部西
565,61,6,139.670241,35.7504,13120,練馬区,3,区部西
566,62,6,139.682048,35.7504,13119,板橋区,3,区部西
567,63,6,139.693855,35.7504,13119,板橋区,3,区部西
568,64,6,139.705663,35.7504,13119,板橋区,3,区部西
569,65,6,139.71747,35.7504,13119,板橋区,3,区部西
570,66,6,139.729277,35.7504,13117,北区,3,区部西
571,67,6,139.741084,35.7504,13117,北区,3,区部西
572,68,6,139.752892,35.7504,13118,荒川区,5,城東
573,69,6,139.764699,35.7504,13118,荒川区,5,城東
574,70,6,139.776506,35.7504,13118,荒川区,5,城東
575,71,6,139.788313,35.7504,13118,荒川区,5,城東
576,72,6,139.80012,35.7504,13121,足立区,5,城東
577,73,6,139.811928,35.7504,13121,足立区,5,城東
578,74,6,139.823735,35.7504,13122,葛飾区,5,城東
579,75,6,139.835542,35.7504,13122,葛飾区,5,城東
580,76,6,139.847349,35.7504,13122,葛飾区,5,城東
581,77,6,139.859157,35.7504,13122,葛飾区,5,城東
582,78,6,139.870964,35.7504,13122,葛飾区,5,城東
583,79,6,139.882771,35.7504,13122,葛飾区,5,城東
584,80,6,139.894578,35.7504,,,-1,
585,81,6,139.906386,35.7504,,,-1,
586,82,6,139.918193,35.7504,,,-1,
587,83,6,139.93,35.7504,,,-1,
588,0,7,138.95,35.7388,,,-1,
589,1,7,138.961807,35.7388,,,-1,
590,2,7,138.973614,35.7388,,,-1,
591,3,7,138.985422,35.7388,,,-1,
592,4,7,138.997229,35.7388,,,-1,
593,5,7,139.009036,35.7388,,,-1,
594,6,7,139.020843,35.7388,13307,檜原村,0,西多摩
595,7,7,139.032651,35.7388,13307,檜原村,0,西多摩
596,8,7,139.044458,35.7388,13307,檜原村,0,西多摩
597,9,7,139.056265,35.7388,13307,檜原村,0,西多摩
598,10,7,139.068072,35.7388,13307,檜原村,0,西多摩
599,11,7,139.07988,35.7388,13307,檜原村,0,西多摩
600,12,7,139.091687,35.7388,13307,檜原村,0,西多摩
601,13,7,139.103494,35.7388,13307,檜原村,0,西多摩
602,14,7,139.115301,35.7388,13307,檜原村,0,西多摩
603,15,7,139.127108,35.7388,13307,檜原村,0,西多摩
604,16,7,139.138916,35.7388,13307,檜原村,0,西多摩
605,17,7,139.150723,35.7388,13307,檜原村,0,西多摩
606,18,7,139.16253,35.7388,13307,檜原村,0,西多摩
607,19,7,139.174337,35.7388,13228,あきる野市,0,西多摩
608,20,7,139.186145,35.7388,13228,あきる野市,0,西多摩
609,21,7,139.197952,35.7388,13228,あきる野市,0,西多摩
610,22,7,139.209759,35.7388,13228,あきる野市,0,西多摩
611,23,7,139.221566,35.7388,13228,あきる野市,0,西多摩
612,24,7,139.233373,35.7388,13228,あきる野市,0,西多摩
613,25,7,139.245181,35.7388,13305,日の出町,0,西多摩
614,26,7,139.256988,35.7388,13305,日の出町,0,西多摩
615,27,7,139.268795,35.7388,13305,日の出町,0,西多摩
616,28,7,139.280602,35.7388,13305,日の出町,0,西多摩
617,29,7,139.29241,35.7388,13228,あきる野市,0,西多摩
618,30,7,139.304217,35.7388,13228,あきる野市,0,西多摩
619,31,7,139.316024,35.7388,13228,あきる野市,0,西多摩
620,32,7,139.327831,35.7388,13218,福生市,0,西多摩
621,33,7,139.339639,35.7388,13218,福生市,0,西多摩
622,34,7,139.351446,35.7388,13218,福生市,0,西多摩
623,35,7,139.363253,35.7388,13202,立川市,1,多摩中部
624,36,7,139.37506,35.7388,13223,武蔵村山市,1,多摩中部
625,37,7,139.386867,35.7388,13202,立川市,1,多摩中部
626,38,7,139.398675,35.7388,13223,武蔵村山市,1,多摩中部
627,39,7,139.410482,35.7388,13223,武蔵村山市,1,多摩中部
628,40,7,139.422289,35.7388,13220,東大和市,1,多摩中部
629,41,7,139.434096,35.7388,13220,東大和市,1,多摩中部
630,42,7,139.445904,35.7388,13220,東大和市,1,多摩中部
631,43,7,139.457711,35.7388,13211,小平市,1,多摩中部
632,44,7,139.469518,35.7388,13211,小平市,1,多摩中部
633,45,7,139.481325,35.7388,13213,東村山市,1,多摩中部
634,46,7,139.493133,35.7388,13211,小平市,1,多摩中部
635,47,7,139.50494,35.7388,13222,東久留米市,1,多摩中部
636,48,7,139.516747,35.7388,13211,小平市,1,多摩中部
637,49,7,139.528554,35.7388,13229,西東京市,1,多摩中部
638,50,7,139.540361,35.7388,13229,西東京市,1,多摩中部
639,51,7,139.552169,35.7388,13229,西東京市,1,多摩中部
640,52,7,139.563976,35.7388,13229,西東京市,1,多摩中部
641,53,7,139.575783,35.7388,13120,練馬区,3,区部西
642,54,7,139.58759,35.7388,13120,練馬区,3,区部西
643,55,7,139.599398,35.7388,13120,練馬区,3,区部西
644,56,7,139.611205,35.7388,13120,練馬区,3,区部西
645,57,7,139.623012,35.7388,13120,練馬区,3,区部西
646,58,7,139.634819,35.7388,13120,練馬区,3,区部西
647,59,7,139.646627,35.7388,13120,練馬区,3,区部西
648,60,7,139.658434,35.7388,13120,練馬区,3,区部西
649,61,7,139.670241,35.7388,13120,練馬区,3,区部西
650,62,7,139.682048,35.7388,13116,豊島区,3,区部西
651,63,7,139.693855,35.7388,13116,豊島区,3,区部西
652,64,7,139.705663,35.7388,13116,豊島区,3,区部西
653,65,7,139.71747,35.7388,13116,豊島区,3,区部西
654,66,7,139.729277,35.7388,13116,豊島区,3,区部西
655,67,7,139.741084,35.7388,13116,豊島区,3,区部西
656,68,7,139.752892,35.7388,13117,北区,3,区部西
657,69,7,139.764699,35.7388,13117,北区,3,区部西
658,70,7,139.776506,35.7388,13118,荒川区,5,城東
659,71,7,139.788313,35.7388,13118,荒川区,5,城東
660,72,7,139.80012,35.7388,13118,荒川区,5,城東
661,73,7,139.811928,35.7388,13118,荒川区,5,城東
662,74,7,139.823735,35.7388,13122,葛飾区,5,城東
663,75,7,139.835542,35.7388,13122,葛飾区,5,城東
664,76,7,139.847349,35.7388,13122,葛飾区,5,城東
665,77,7,139.859157,35.7388,13122,葛飾区,5,城東
666,78,7,139.870964,35.7388,13122,葛飾区,5,城東
667,79,7,139.882771,35.7388,13123,江戸川区,5,城東
668,80,7,139.894578,35.7388,13123,江戸川区,5,城東
669,81,7,139.906386,35.7388,,,-1,
670,82,7,139.918193,35.7388,,,-1,
671,83,7,139.93,35.7388,,,-1,
672,0,8,138.95,35.7272,,,-1,
673,1,8,138.961807,35.7272,,,-1,
674,2,8,138.973614,35.7272,,,-1,
675,3,8,138.985422,35.7272,,,-1,
676,4,8,138.997229,35.7272,,,-1,
677,5,8,139.009036,35.7272,,,-1,
678,6,8,139.020843,35.7272,,,-1,
